timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/10/19 11:27:49.575, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:49.576, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:49.576, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:49.576, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:49.577, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:50.577, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:50.577, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:50.578, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:50.578, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:50.579, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:50.579, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:50.579, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:50.580, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:51.580, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:51.580, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:51.581, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:51.581, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:51.582, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:51.582, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:51.582, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:51.583, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:52.583, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:52.584, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:27:52.584, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:52.585, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:52.585, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:52.585, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:52.586, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:52.586, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:53.587, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:53.587, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:53.588, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:53.588, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:53.589, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:53.589, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:53.590, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:53.590, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:54.591, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:54.591, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:54.592, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:54.592, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:54.593, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:54.593, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:54.594, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:54.594, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:55.595, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:55.595, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:55.595, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:55.596, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:55.596, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:55.597, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:55.597, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:55.598, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:56.598, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:56.599, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:27:56.599, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:56.600, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:56.600, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:56.600, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:56.601, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:56.601, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:57.602, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:57.602, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:57.603, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:57.603, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:57.604, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:57.604, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:57.605, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:57.605, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:58.606, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:58.607, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:27:58.607, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:58.607, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:58.608, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:58.608, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:58.609, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:58.609, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:59.610, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:27:59.610, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:27:59.611, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:59.611, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:59.612, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:59.612, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:59.613, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:27:59.613, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:00.614, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:00.614, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:28:00.614, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:00.615, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:00.615, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:00.616, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:00.616, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:00.617, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:01.617, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:01.618, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:28:01.618, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:01.619, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:01.619, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:01.620, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:01.620, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:01.620, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:02.621, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:02.622, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:02.622, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:02.622, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:02.623, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:02.623, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:02.624, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:02.624, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:03.625, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:03.626, 1, Tesla M2050, 100 %, 5 %, 267 MiB
2025/10/19 11:28:03.626, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:03.626, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:03.627, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:03.627, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:03.628, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:03.628, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:04.629, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:04.629, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:04.630, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:04.630, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:04.631, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:04.631, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:04.631, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:04.632, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:05.632, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:05.633, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:05.633, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:05.634, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:05.634, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:05.635, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:05.635, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:05.636, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:06.636, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:06.637, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:06.637, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:06.638, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:06.638, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:06.638, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:06.639, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:06.639, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:07.640, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:07.640, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:07.641, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:07.641, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:07.642, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:07.642, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:07.643, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:07.643, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:08.644, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:08.644, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:08.645, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:08.645, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:08.645, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:08.646, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:08.646, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:08.647, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:09.647, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:09.648, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:09.648, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:09.649, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:09.649, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:09.650, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:09.650, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:09.651, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:10.651, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:10.652, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:10.652, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:10.653, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:10.653, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:10.653, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:10.654, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:10.654, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:11.655, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:11.655, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:11.656, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:11.656, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:11.657, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:11.657, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:11.658, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:11.658, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:12.659, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:12.659, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:12.660, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:12.660, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:12.660, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:12.661, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:12.661, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:12.662, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:13.662, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:13.663, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:13.663, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:13.664, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:13.664, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:13.665, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:13.665, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:13.666, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:14.666, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:14.667, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:14.667, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:14.668, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:14.668, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:14.669, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:14.669, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:14.669, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:15.670, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:15.670, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:15.671, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:15.671, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:15.672, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:15.672, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:15.673, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:15.673, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:16.674, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:16.674, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:16.675, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:16.675, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:16.675, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:16.676, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:16.676, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:16.677, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:17.677, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:17.678, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:17.678, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:17.679, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:17.679, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:17.680, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:17.680, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:17.681, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:18.681, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:18.682, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:18.682, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:18.682, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:18.683, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:18.683, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:18.684, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:18.685, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:19.685, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:19.686, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:19.686, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:19.687, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:19.687, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:19.687, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:19.688, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:19.688, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:20.689, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:20.689, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:20.690, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:20.690, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:20.691, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:20.691, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:20.692, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:20.692, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:21.693, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:21.693, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:21.694, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:21.694, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:21.695, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:21.695, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:21.695, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:21.696, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:22.696, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:22.697, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:22.697, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:22.698, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:22.698, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:22.699, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:22.699, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:22.700, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:23.700, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:23.701, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:23.701, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:23.702, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:23.702, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:23.702, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:23.703, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:23.703, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:24.704, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:24.704, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:24.705, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:24.705, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:24.706, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:24.706, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:24.707, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:24.707, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:25.708, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:25.708, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:25.709, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:25.709, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:25.709, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:25.710, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:25.710, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:25.711, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:26.711, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:26.712, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:26.712, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:26.713, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:26.713, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:26.714, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:26.714, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:26.715, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:27.715, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:27.716, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:27.716, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:27.717, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:27.717, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:27.717, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:27.718, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:27.718, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:28.719, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:28.719, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:28.720, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:28.720, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:28.721, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:28.721, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:28.722, 6, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:28.722, 7, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:29.723, 0, Tesla M2050, 0 %, 0 %, 0 MiB
2025/10/19 11:28:29.723, 1, Tesla M2050, 100 %, 4 %, 267 MiB
2025/10/19 11:28:29.724, 2, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:29.724, 3, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:29.725, 4, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:29.725, 5, Tesla M2050, 0 %, 0 %, 216 MiB
2025/10/19 11:28:29.726, 6, Tesla M2050, 0 %, 0 %, 216 MiB
